workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
282,condition1,small,big-small,small,M,Jack,party,,,1,negative,100,0,100,0,"""His party wasn't small.""",12,F,Deborah,,main_stimulus,human,flipped,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,bad,good-bad,bad,,,weather,,,1,negative,87,13,71,0,"""The weather wasn't bad.""",13,F,Julie,,main_stimulus,thing,flipped,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,94,97,94,94,"""It's entertaining.""",14,M,Mark,positive,control,listener,,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0,2,93,99,"""It's boring.""",15,F,Caroline,positive,control,listener,,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,long,long-short,long,M,Matthew,speech,,,0,positive,100,95,100,99,"""His speech was long.""",16,F,Ashley,,main_stimulus,human,normal,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,fast,fast-slow,fast,,,zebra,,,1,positive,85,15,27,93,"""The zebra wasn't fast.""",17,F,Emily,,main_stimulus,thing,normal,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,slow,fast-slow,fast,,,zebra,,,0,negative,85,80,31,99,"""The zebra was slow.""",18,F,Christina,,main_stimulus,thing,normal,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,4,6,96,98,"""It's gross.""",19,M,Robert,positive,control,listener,,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
282,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,100,3,0,97,"""It's boring.""",20,F,Lucy,negative,control,listener,,[],35,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,7.315883333333334,
124,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,62,95,72,16,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,74,96,82,88,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,22,100,30,78,"""It's tasty.""",5,F,Sarah,negative,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,short,long-short,short,,,trail,,,0,negative,100,100,10,1,"""The trail was short.""",6,F,Stephanie,,main_stimulus,thing,flipped,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,88,45,31,98,"""It's boring.""",7,F,Lucy,negative,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,good,good-bad,bad,,,weather,,,1,positive,94,45,34,17,"""The weather wasn't good.""",8,F,Dorothy,,main_stimulus,thing,flipped,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,84,97,19,68,"""It's entertaining.""",9,M,George,negative,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,bad,good-bad,bad,M,Patrick,presentation,,,1,negative,94,91,81,15,"""His presentation wasn't bad.""",10,F,Betty,,main_stimulus,human,flipped,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,fast,fast-slow,fast,F,Jennifer,driver,,,0,positive,93,100,91,99,"""Her driving was fast.""",11,M,Charles,,main_stimulus,human,normal,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,70,87,17,44,"""It's gross.""",12,M,Ethan,negative,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,75,84,76,73,"""It's entertaining.""",13,M,Mark,positive,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,long,long-short,long,,,trail,,,1,positive,84,72,39,70,"""The trail wasn't long.""",14,F,Laura,,main_stimulus,thing,normal,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,94,86,77,98,"""It's tasty.""",15,F,Dora,positive,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,85,83,99,88,"""It's boring.""",16,F,Caroline,positive,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,big,big-small,big,,,succulent,,,0,positive,67,68,74,83,"""The succulent was big.""",17,M,John,,main_stimulus,thing,normal,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,38,26,88,81,"""It's gross.""",18,M,Robert,positive,control,listener,,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,slow,fast-slow,slow,F,Laura,driver,,,0,negative,88,78,16,14,"""Her driving was slow.""",19,M,Matthew,,main_stimulus,human,flipped,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
124,condition1,small,big-small,big,F,Kathleen,party,,,1,negative,72,73,80,90,"""Her party wasn't small.""",20,M,Daniel,,main_stimulus,human,normal,[],62,Yes,,3,1,0,Female,english,Chrome,Linux,731,1300,11.483516666666668,
295,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,86,14,82,3,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,93,73,90,92,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,98,5,2,92,"""It's boring.""",5,F,Lucy,negative,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,good,good-bad,bad,,,weather,,,0,positive,91,6,96,0,"""The weather was good.""",6,M,Brandon,,main_stimulus,thing,flipped,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,short,long-short,long,M,Brian,speech,,,0,negative,95,5,2,99,"""His speech was short.""",7,F,Susan,,main_stimulus,human,normal,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0,0,97,2,"""It's gross.""",8,M,Robert,positive,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,2,0,89,3,"""It's boring.""",9,F,Caroline,positive,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,97,81,98,100,"""It's entertaining.""",10,M,Mark,positive,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0,100,0,99,"""It's tasty.""",11,F,Sarah,negative,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,small,big-small,small,F,Mary,party,,,1,negative,96,5,93,0,"""Her party wasn't small.""",12,M,Jonathan,,main_stimulus,human,flipped,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0,100,0,100,"""It's entertaining.""",13,M,George,negative,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,100,1,0,98,"""It's gross.""",14,M,Ethan,negative,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,bad,good-bad,good,M,Matthew,presentation,,,1,negative,58,82,72,100,"""His presentation wasn't bad.""",15,F,Carolyn,,main_stimulus,human,normal,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,94,11,0,0,"""The zebra wasn't fast.""",16,M,Raymond,,main_stimulus,thing,flipped,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,long,long-short,short,F,Dorothy,speech,,,0,positive,99,0,100,0,"""Her speech was long.""",17,M,Brian,,main_stimulus,human,flipped,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,big,big-small,big,,,succulent,,,0,positive,86,93,98,99,"""The succulent was big.""",18,F,Virginia,,main_stimulus,thing,normal,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,93,89,100,100,"""It's tasty.""",19,F,Dora,positive,control,listener,,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
295,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,77,92,81,100,"""The zebra wasn't slow.""",20,F,Ashley,,main_stimulus,thing,normal,[],48,Yes,,2,1,1,Male,English,Chrome,Windows,768,1366,11.982866666666666,
298,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,100,99,100,0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,100,100,100,100,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,slow,fast-slow,slow,M,Brian,driver,,,0,negative,100,100,0,0,"""His driving was slow.""",5,F,Margaret,,main_stimulus,human,flipped,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,100,100,100,100,"""It's tasty.""",6,F,Dora,positive,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,1,100,0,0,"""It's entertaining.""",7,M,George,negative,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,67,100,100,99,"""The zebra was fast.""",8,F,Christina,,main_stimulus,thing,normal,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,100,100,100,100,"""It's entertaining.""",9,M,Mark,positive,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,long,long-short,long,F,Carol,speech,,,0,positive,100,100,98,99,"""Her speech was long.""",10,M,Brandon,,main_stimulus,human,normal,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,2,0,100,2,"""It's gross.""",11,M,Robert,positive,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,100,0,0,0,"""It's boring.""",12,F,Lucy,negative,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,bad,good-bad,good,M,Christopher,presentation,,,1,negative,90,94,77,100,"""His presentation wasn't bad.""",13,F,Rebecca,,main_stimulus,human,normal,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,good,good-bad,good,,,weather,,,1,positive,100,100,1,100,"""The weather wasn't good.""",14,M,Andrew,,main_stimulus,thing,normal,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,small,big-small,small,M,James,party,,,1,negative,96,18,94,0,"""His party wasn't small.""",15,F,Margaret,,main_stimulus,human,flipped,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,big,big-small,small,,,succulent,,,0,positive,7,21,100,3,"""The succulent was big.""",16,F,Margaret,,main_stimulus,thing,flipped,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,short,long-short,short,,,trail,,,1,negative,3,6,99,0,"""The trail wasn't short.""",17,M,Paul,,main_stimulus,thing,flipped,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0,1,100,1,"""It's boring.""",18,F,Caroline,positive,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,100,8,0,0,"""It's gross.""",19,M,Ethan,negative,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
298,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,1,100,0,0,"""It's tasty.""",20,F,Sarah,negative,control,listener,,[],34,Yes,,4,1,1,Male,English,Chrome,Mac,1080,1920,4.84785,
305,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,77,46,89,3,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,64,48,89,92,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,60,36,76,100,"""It's boring.""",5,F,Caroline,positive,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,small,big-small,small,M,Joshua,party,,,1,negative,62,28,86,0,"""His party wasn't small.""",6,F,Virginia,,main_stimulus,human,flipped,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,30,72,6,90,"""It's tasty.""",7,F,Sarah,negative,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,bad,good-bad,bad,,,weather,,,0,negative,41,37,13,9,"""The weather was bad.""",8,M,Charles,,main_stimulus,thing,flipped,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,big,big-small,big,F,Brenda,party,,,0,positive,56,49,95,93,"""Her party was big.""",9,M,William,,main_stimulus,human,normal,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,29,70,8,82,"""It's entertaining.""",10,M,George,negative,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,46,60,83,87,"""It's tasty.""",11,F,Dora,positive,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,50,54,85,84,"""It's entertaining.""",12,M,Mark,positive,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,49,47,20,9,"""The zebra wasn't fast.""",13,M,Jacob,,main_stimulus,thing,flipped,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,79,24,8,9,"""It's gross.""",14,M,Ethan,negative,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,good,good-bad,good,,,weather,,,0,positive,45,45,90,91,"""The weather was good.""",15,M,Jerry,,main_stimulus,thing,normal,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,slow,fast-slow,slow,M,Donald,driver,,,0,negative,48,48,12,10,"""His driving was slow.""",16,F,Elizabeth,,main_stimulus,human,flipped,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,81,16,10,79,"""It's boring.""",17,F,Lucy,negative,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,short,long-short,long,M,Kenneth,speech,,,1,negative,45,37,69,86,"""His speech wasn't short.""",18,F,Stephanie,,main_stimulus,human,normal,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,long,long-short,long,,,trail,,,1,positive,49,44,14,87,"""The trail wasn't long.""",19,F,Sharon,,main_stimulus,thing,normal,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
305,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,36,22,87,25,"""It's gross.""",20,M,Robert,positive,control,listener,,[],25,Yes,,2,1,1,Male,English,Chrome,Windows,1080,1920,8.009883333333333,
209,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,88,36,87,2,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,89,82,87,94,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,16,93,9,23,"""It's entertaining.""",5,M,George,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,small,big-small,small,F,Betty,party,,,0,negative,68,60,6,12,"""Her party was small.""",6,M,Andrew,,main_stimulus,human,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,93,25,92,84,"""It's gross.""",7,M,Robert,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,5,93,8,22,"""It's tasty.""",8,F,Sarah,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,8,3,90,100,"""It's boring.""",9,F,Caroline,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,70,91,90,88,"""It's tasty.""",10,F,Dora,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,92,27,8,25,"""It's boring.""",11,F,Lucy,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,good,good-bad,bad,M,Justin,presentation,,,1,positive,18,9,40,13,"""His presentation wasn't good.""",12,F,Heather,,main_stimulus,human,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,91,16,14,41,"""It's gross.""",13,M,Ethan,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,fast,fast-slow,fast,F,Rachel,driver,,,0,positive,69,59,93,88,"""Her driving was fast.""",14,M,Charles,,main_stimulus,human,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,bad,good-bad,good,,,weather,,,1,negative,83,95,51,91,"""The weather wasn't bad.""",15,F,Angela,,main_stimulus,thing,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,short,long-short,long,,,trail,,,0,negative,76,23,26,82,"""The trail was short.""",16,F,Emma,,main_stimulus,thing,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,long,long-short,long,F,Karen,speech,,,1,positive,86,33,61,89,"""Her speech wasn't long.""",17,M,Samuel,,main_stimulus,human,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,slow,fast-slow,slow,,,zebra,,,1,negative,92,16,54,8,"""The zebra wasn't slow.""",18,F,Margaret,,main_stimulus,thing,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,big,big-small,small,,,succulent,,,0,positive,82,29,62,13,"""The succulent was big.""",19,M,Kevin,,main_stimulus,thing,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
209,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,63,86,82,86,"""It's entertaining.""",20,M,Mark,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Mac,900,1440,5.9126,
171,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,56,22,77,2,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,82,87,93,92,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,long,long-short,short,,,trail,,,1,positive,40,41,16,0,"""The trail wasn't long.""",5,F,Melissa,,main_stimulus,thing,flipped,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,6,67,6,79,"""It's entertaining.""",6,M,George,negative,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,small,big-small,small,,,succulent,,,0,negative,69,71,13,6,"""The succulent was small.""",7,M,Ronald,,main_stimulus,thing,flipped,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,83,32,8,10,"""It's boring.""",8,F,Lucy,negative,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,bad,good-bad,good,,,weather,,,0,negative,74,20,6,84,"""The weather was bad.""",9,F,Helen,,main_stimulus,thing,normal,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,80,78,87,84,"""It's tasty.""",10,F,Dora,positive,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,good,good-bad,bad,F,Carol,presentation,,,0,positive,5,65,78,1,"""Her presentation was good.""",11,M,Benjamin,,main_stimulus,human,flipped,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,9,22,86,11,"""It's gross.""",12,M,Robert,positive,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,11,16,88,9,"""It's boring.""",13,F,Caroline,positive,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,3,74,2,92,"""It's tasty.""",14,F,Sarah,negative,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,58,65,82,89,"""The zebra wasn't slow.""",15,M,Christopher,,main_stimulus,thing,normal,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,71,72,93,86,"""It's entertaining.""",16,M,Mark,positive,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,fast,fast-slow,fast,M,Alexander,driver,,,1,positive,79,29,6,87,"""His driving wasn't fast.""",17,F,Samantha,,main_stimulus,human,normal,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,short,long-short,short,M,David,speech,,,1,negative,75,42,86,0,"""His speech wasn't short.""",18,F,Ruth,,main_stimulus,human,flipped,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,big,big-small,big,F,Emily,party,,,0,positive,77,60,81,92,"""Her party was big.""",19,M,Jeffrey,,main_stimulus,human,normal,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
171,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,82,37,4,0,"""It's gross.""",20,M,Ethan,negative,control,listener,,[],25,Yes,,1,1,1,Female,English,Chrome,Windows,1080,1920,3.7850166666666665,
229,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,3,5,98,5,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],23,Yes,,3,1,1,Female,english,Chrome,Mac,900,1440,8.14945,
229,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,6,4,88,83,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],23,Yes,,3,1,1,Female,english,Chrome,Mac,900,1440,8.14945,
229,condition1,slow,fast-slow,slow,M,Jason,driver,,,1,negative,12,9,69,19,"""His driving wasn't slow.""",5,F,Betty,,main_stimulus,human,flipped,[],23,Yes,,3,1,1,Female,english,Chrome,Mac,900,1440,8.14945,
